title,genres,rating,action,film-noir,imax,crime,fantasy,children,comedy,musical,horror,animation,adventure,mystery,romance,documentary,thriller,war,sci-fi,drama,western
WarGames (1983),Drama|Sci-Fi|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"Ordet (Word, The) (1955)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tale of Two Cities, A (1935)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hannah and Her Sisters (1986),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Presumed Innocent (1990),Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,C,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Midnight Clear, A (1992)",Drama|War,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Flying Down to Rio (1933),Comedy|Musical|Romance,D,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Follow the Fleet (1936),Comedy|Musical|Romance,C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Roberta (1935),Comedy|Musical|Romance,B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Swing Time (1936),Comedy|Musical|Romance,B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
National Velvet (1944),Children|Drama,C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Dark Victory (1939),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Birdman of Alcatraz (1962),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Red River (1948),Action|Adventure|Western,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Woman Under the Influence, A (1974)",Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,E,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Jezebel (1938),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Hunchback of Notre Dame, The (1939)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pygmalion (1938),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Passage to India, A (1984)",Adventure|Drama,B,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Black Orpheus (Orfeu Negro) (1959),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Hero (Ying xiong) (2002),Action|Adventure|Drama,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Horse Feathers (1932),Comedy,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Adam's Rib (1949),Comedy|Romance,A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Night at the Opera, A (1935)",Comedy|Musical|Romance,B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
In America (2002),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
My Flesh and Blood (2003),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Big Fish (2003),Drama|Fantasy|Romance,C,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,B,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
House of Sand and Fog (2003),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monster (2003),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cold Mountain (2003),Drama|Romance|War,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Jane Eyre (1970),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I Was a Male War Bride (1949),Comedy|Romance,A,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,B,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"Ox-Bow Incident, The (1943)",Drama|Western,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
They Drive by Night (1940),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Strada, La (1954)",Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
Touching the Void (2003),Adventure|Documentary,B,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Thirteen (2003),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Passion of the Christ, The (2004)",Drama,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Good bye, Lenin! (2003)",Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Dogville (2003),Drama|Mystery|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Punisher, The (2004)",Action|Crime|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Paper Clips (2004),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13 Going on 30 (2004),Comedy|Fantasy|Romance,D,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Mean Girls (2004),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Watch on the Rhine (1943),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Three Faces of Eve, The (1957)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wit (2001),Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Woman of the Year (1942),Comedy|Romance,B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Oklahoma! (1955),Musical|Romance|Western,A,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
Chaplin (1992),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Miracle Worker, The (1962)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rose Red (2002),Horror|Mystery|Thriller,D,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,E,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Pat and Mike (1952),Comedy|Romance,B,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Cat People (1942),Drama|Horror|Romance|Thriller,B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
Camelot (1967),Drama|Musical|Romance,B,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,C,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Pierrot le fou (1965),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"11'09""01 - September 11 (2002)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,C,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,C,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Shadow of the Thin Man (1941),Comedy|Crime|Mystery,C,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
After the Thin Man (1936),Comedy|Crime|Mystery|Romance,E,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,C,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Dark Days (2000),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zelig (1983),Comedy,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shame (Skammen) (1968),Drama|War,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Broadway Danny Rose (1984),Comedy,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Weather Underground, The (2002)",Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,B,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
How to Steal a Million (1966),Comedy|Crime|Romance,C,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Bad Day at Black Rock (1955),Drama|Thriller|Western,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Lust for Life (1956),Drama,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Captain Blood (1935),Action|Adventure|Romance,B,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Educating Rita (1983),Comedy|Drama,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Sansho the Bailiff (Sanshô dayû) (1954),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Americanization of Emily, The (1964)",Comedy|Drama|War,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Anne of the Thousand Days (1969),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hiroshima Mon Amour (1959),Drama|Romance|War,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"Day of the Jackal, The (1973)",Crime|Thriller,B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Safety Last! (1923),Action|Comedy|Romance,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Purple Rain (1984),Drama|Musical,E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
College (1927),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Make Way for Tomorrow (1937),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Caine Mutiny, The (1954)",Drama|War,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Black Narcissus (1947),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Oliver Twist (1948),Adventure|Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,C,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
Saved! (2004),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,C,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Hunting of the President, The (2004)",Documentary,E,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Napoleon Dynamite (2004),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dresser, The (1983)",Drama,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hello Again (1987),Comedy,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Divorcee, The (1930)",Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Sands of Iwo Jima (1949),Action|Drama|Romance|War,E,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Johnny Belinda (1948),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Super Size Me (2004),Comedy|Documentary|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"Jetée, La (1962)",Romance|Sci-Fi,A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Freaks (1932),Crime|Drama|Horror,D,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Dear Frankie (2004),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Notebook, The (2004)",Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,A,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Tokyo Godfathers (2003),Adventure|Animation|Drama,C,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Our Hospitality (1923),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fahrenheit 9/11 (2004),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,C,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Before Sunset (2004),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Anchorman: The Legend of Ron Burgundy (2004),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Bachelor and the Bobby-Soxer, The (1947)",Comedy,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Night and Day (1946),Drama|Musical,E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"Prime of Miss Jean Brodie, The (1969)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Village, The (2004)",Drama|Mystery|Thriller,D,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Garden State (2004),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,D,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Danny Deckchair (2003),Comedy|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Bill Cosby, Himself (1983)",Comedy|Documentary,B,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Alice Doesn't Live Here Anymore (1974),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Shaun of the Dead (2004),Comedy|Horror,B,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"Come Back, Little Sheba (1952)",Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Murder on the Orient Express (1974),Crime|Mystery|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Mask (1985),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Primer (2004),Drama|Sci-Fi,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Country Girl, The (1954)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tarnation (2003),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Being Julia (2004),Comedy|Drama,G,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Sideways (2004),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
The Machinist (2004),Drama|Mystery|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Vera Drake (2004),Drama,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Saw (2004),Horror|Mystery|Thriller,D,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Ray (2004),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,C,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Finding Neverland (2004),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Guerrilla: The Taking of Patty Hearst (2004),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,C,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
That's Entertainment (1974),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Control Room (2004),Documentary|War,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Greed (1924),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fury (1936),Drama|Film-Noir,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Stage Door (1937),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Letter, The (1940)",Drama|Film-Noir,B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Random Harvest (1942),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,C,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Letter to Three Wives, A (1949)",Comedy|Drama,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Au Hasard Balthazar (1966),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Duel (1971),Action|Mystery|Thriller,D,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,B,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
Begotten (1990),Drama|Horror,I,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,C,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
Gia (1998),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,A,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,C,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,D,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,C,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Old Boy (2003),Mystery|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Millions (2004),Children|Comedy|Crime|Drama|Fantasy,C,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Spanglish (2004),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Layer Cake (2004),Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Return, The (Vozvrashcheniye) (2003)",Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mean Creek (2004),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Born into Brothels (2004),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Riding Giants (2004),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Million Dollar Baby (2004),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hotel Rwanda (2004),Drama|War,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,D,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,C,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Aviator, The (2004)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Woodsman, The (2004)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
In Good Company (2004),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Meet the Fockers (2004),Comedy,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Merchant of Venice, The (2004)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
I Remember Mama (1948),Children|Drama,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Nobody Knows (Dare mo shiranai) (2004),Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,B,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Zelary (2003),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Three Musketeers, The (1973)",Action|Adventure|Comedy,B,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Wild Parrots of Telegraph Hill, The (2003)",Documentary,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ballad of Jack and Rose, The (2005)",Drama,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,C,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Enron: The Smartest Guys in the Room (2005),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kingdom of Heaven (2005),Action|Drama|Romance|War,C,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Crash (2004),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Cinderella Man (2005),Drama|Romance,B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Fantastic Four (2005),Action|Adventure|Sci-Fi,E,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Wedding Crashers (2005),Comedy|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
